entity_id;area;type;status;state;priority;ticket_number;name;create_date;created_by;update_date;updated_by;parent_ticket_id;assignee;owner;due_date;rank;estimation;spent;workgroup;resolution
4942787;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8362;"[FE] Администрирование. Не работает кнопка ""Отменить""";2024-09-05 09:21:47.428443;Я. П.;2024-09-24 15:13:46.167691;Я. П.;;Я. П.;Я. П.;;0|qn3jw8:;;;;Готово
4943107;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8363;[BE] API v1. POST /fields. В ответе не приходит часть полей, если использовать фильтрацию по keyword;2024-09-05 09:45:37.408225;А. К.;2024-10-02 06:46:11.636157;Я. П.;;А. П.;А. К.;;0|qn3hy8:;;;;Отменен инициатором
4943528;Система. Движок;Подзадача;Создано;Normal;Средний;PPFW-2967; [QA] Тестирование хранения изображений во внешних хранилищах;2024-09-05 10:18:03.091609;Н. Н.;2024-09-05 12:06:09.391691;Н. Н.;4906157;Н. Н.;М. К.;;0|qn3feg:;;;;
4943544;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8364;[BE] История изменений. Учет рабочего времени - возвращается некорректная запись при удалении списания;2024-09-05 10:18:46.585113;Я. П.;2024-09-09 12:05:56.815494;Я. П.;;Я. П.;Я. П.;;0|qn3faw:;;;;Готово
4945340;Система. Движок;Подзадача;Закрыто;Normal;Средний;PPFW-2968;[BE] Дополнить темплейт бэка модулем линок и вложений;2024-09-05 12:26:38.939375;Н. Н.;2024-09-29 08:24:30.976461;Н. М.;165914;Н. М.;М. К.;;0|qn34hk:;;;;Готово
4945839;Система.Вики;Дефект;Отклонен исполнителем;Normal;Средний;PPWI-5961;[Макрос Код iframe] Скопированный макрос вставляется как iframe код;2024-09-05 12:56:06.717694;М. Д.;2024-10-08 13:41:59.399397;А. К.;;М. Д.;М. Д.;;0|qn31hg:;;;;Отменен инициатором
4946632;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8367;"[FE] Бэклог. Дублируются запросы при переходе на табы ""Структура Таск трекер"", ""Бэклог"", ""Завершённые""";2024-09-05 13:46:59.711054;А. К.;2024-09-10 11:27:13.767061;А. К.;;А. К.;А. К.;;0|qn2wq8:;;;;Готово
4947234;Система.Таск-трекер;Дефект;Закрыто;Normal;Критический;PPTS-8368;[FE] Доски. Не открывается доска, если хотя бы к одному из пространств доски доступа нет;2024-09-05 14:31:16.301627;Я. П.;2024-09-10 12:36:39.306159;Я. П.;;Я. П.;Я. П.;;0|qn2t20:;;;;Готово
4948847;Система.Таск-трекер;Подзадача;Закрыто;Normal;Критический;PPTS-8370;[SA] Информационная архитектура;2024-09-05 20:06:46.944393;А. А.;2024-09-10 14:18:10.904224;Д. В.;4337598;Д. В.;А. А.;7/26/24;0|qn2ja0:;7200;;;Готово
4949372;Система.Вики;Дефект;Отклонен исполнителем;Normal;Средний;PPWI-5962;"[Макрос Код iframe] Если под макромом iframe вставлены другие макросы/таблица, блок ""Изменить размер"" открывается под ними";2024-09-06 05:56:42.582706;М. Д.;2024-10-18 13:01:06.797563;Е. К.;;Е. К.;М. Д.;;0|qn2g1k:;;;;Отклонено
4949560;Управление релизами изменениями;История;Разработка;Normal;Средний;PPRC-2470;[FE] Расширить конфигурируемость формы;2024-09-06 06:17:21.144195;Е. Б.;2024-11-06 06:48:37.571271;В. М.;4932942;В. М.;Е. Б.;;0|qn2ewo:;;;Новая функциональность;
4950029;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8371;"[FE] Доски. Не перезапрашивается список фильтров на этапе ""Фильтрация задач""";2024-09-06 06:59:34.180102;Я. П.;2024-09-10 12:36:49.282714;Я. П.;;Я. П.;Я. П.;;0|qn2c1c:;;;;Готово
4950355;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8372;" [BE] Дашборд. Манифест.  api/v1/entities custom field with code 'attributes' and type OBJECT"",";2024-09-06 07:26:11.170981;Б. П.;2024-09-18 12:44:08.449932;Б. П.;4252725;Б. П.;Б. П.;;0|qn2a2g:;;;;Готово
4950418;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2471;[QA][PPRC-2440] Тестирование документации;2024-09-06 07:34:23.343940;Е. Б.;2024-10-07 17:44:26.415264;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:zy;;;;Готово
4950426;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2472;[QA][PPRC-2440] Написание тостовых сценариев;2024-09-06 07:34:55.261513;Е. Б.;2024-10-07 17:46:26.859290;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:zz;;;;Готово
4950434;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2473;[QA][PPRC-2440] Выполнение тестовых сценариев;2024-09-06 07:35:25.428116;Е. Б.;2024-10-07 17:45:47.130801;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:zr;;;;Готово
4950477;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2474;[QA][PPRC-2419] Тестирование документации;2024-09-06 07:39:18.395596;Е. Б.;2024-10-07 17:44:52.302756;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:zx;;;;Готово
4950513;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2475;[QA][PPRC-2419] Написание тестовых сценариев;2024-09-06 07:42:44.886864;Е. Б.;2024-10-07 17:45:36.022766;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:x;;;;Готово
4950531;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2476;[QA][PPRC-2419] Выполнение тестовых сценариев;2024-09-06 07:43:58.432422;Е. Б.;2024-10-07 17:45:41.674734;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:z;;;;Готово
4950554;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2477;[QA][PPRC-2439] Тестирование документации;2024-09-06 07:46:07.261402;Е. Б.;2024-10-07 17:44:58.181467;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:r;;;;Готово
4950562;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2478;[QA][PPRC-2439] Написание тестовых сценариев;2024-09-06 07:46:36.198747;Е. Б.;2024-10-07 17:45:29.354423;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:v;;;;Готово
4950568;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2479;[QA][PPRC-2439] Выполнение тестовой документации;2024-09-06 07:47:15.148886;Е. Б.;2024-10-07 17:46:18.183633;Е. Б.;4456502;С. Н.;Е. Б.;;0|qlzrvj:zzr;;;;Готово
4950588;Система.Таск-трекер;Подзадача;Закрыто;Normal;Критический;PPTS-8373;[FE] Дашборд - 1.0. Vulnerabilities;2024-09-06 07:47:58.006393;А. А.;2024-09-24 11:39:54.836539;А. А.;4971651;В. П.;А. А.;;0|qn28mw:;86400;;;Готово
4950901;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-8058;[FE] Редакто шаблона. Удаление фрагмента в анкете. Исправление тоста;2024-09-06 08:12:27.410423;М. Б.;2024-09-17 09:03:10.123936;М. Б.;4381888;Р. М.;М. Б.;;0|qn26qw:;3600;3600;Новая функциональность;Готово
4950945;Система.Таск-трекер;Подзадача;Создано;Normal;Низкий;PPTS-8374;[BE] OIDC - refresh token;2024-09-06 08:17:08.540035;А. А.;2024-09-06 09:41:55.115783;А. А.;4441120;А. У.;А. А.;;0|qn26h4:;;;;
4951014;Система.Вики;Дефект;Отклонен исполнителем;Normal;Средний;PPWI-5964;[Макрос Код iframe] При ресайзе ЛКМ в правом нижнем углу макроса не отображается тултип с текущим его размером;2024-09-06 08:21:55.470020;М. Д.;2024-10-18 13:00:16.846867;Е. К.;;Е. К.;М. Д.;;0|qn2628:;;;;Отклонено
4951016;Система.Таск-трекер;Подзадача;Закрыто;Normal;Критический;PPTS-8375;[BE] Дашборд 1.0. Vulnerabilities;2024-09-06 08:22:01.911525;А. А.;2024-10-09 10:57:12.770025;А. А.;4971651;А. У.;А. А.;9/20/24;0|qn261s:;86400;;;Готово
4951393;Система. Движок;Дефект;Закрыто;Normal;Высокий;PPFW-2969;[BE] Необходимо блокировать смену признака multipleVlalues в R0.18;2024-09-06 08:44:53.365041;Н. Н.;2024-09-20 06:41:40.288193;Н. Н.;;Н. Н.;Н. Н.;;0|qn23rk:;;;;Готово
4952375;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8377;[BE] Дашборд. WebSocket. Дубликаты;2024-09-06 09:49:26.365828;А. А.;2024-09-23 11:02:23.122132;А. У.;4317974;А. У.;А. А.;;0|qn1xuw:;28800;;;Готово
4952463;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-8059;[ВЕ] Нотификации. Просмотр подписанных пользователей. Метод для получения списка добавленных пользователей (ч2);2024-09-06 09:54:47.960918;А. К.;2024-09-12 07:06:31.158569;О. К.;4381888;В. М.;А. К.;;0|qn1xbk:;14400;14400;Новая функциональность;Готово
4952630;Система.Таск-трекер;Подзадача;Закрыто;Normal;Критический;PPTS-8378;[BE] Обновлять токен при запросе данных request-service refresh token;2024-09-06 10:05:39.224714;А. А.;2024-09-17 21:20:17.297875;А. У.;4441120;А. У.;А. А.;;0|qn1wbs:;28800;;;Отклонено
4952690;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8379;[BE] Обновить Руководство Администратора;2024-09-06 10:08:28.493035;А. А.;2024-09-24 14:28:43.808867;А. А.;4441120;А. А.;А. А.;;0|qn1vyg:;28800;;;Готово
4955168;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-8060;Анализ исправления замечаний ИБ фронт Вики. Составление списка блокеров;2024-09-06 12:36:30.089767;В. С.;2024-09-07 16:03:53.715688;В. С.;4463870;В. С.;С. Т.;;0|qn1h70:;28800;28800;Новая функциональность;Готово
4955230;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8380;[QA] Манифест. Тестирование подключени разных источников;2024-09-06 12:41:36.377232;Б. П.;2024-09-18 12:43:37.488010;Б. П.;4319042;Б. П.;Б. П.;;0|qn1gt8:;43200;;;Готово
4955261;Система.Таск-трекер;Подзадача;Закрыто;Normal;Высокий;PPTS-8381; [QA] Дашборд. Упрощенная Ролевая модель. Тестирование;2024-09-06 12:44:04.918000;Б. П.;2024-09-19 07:29:15.433960;Б. П.;4337702;Б. П.;Б. П.;;0|qn1gms:;57600;;;Готово
4955368;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-8063;[QA] Юр.док. Возможность удаления фактов из анкеты шаблона  (тест-кейсы + тестирование);2024-09-06 12:52:42.694200;О. К.;2024-09-17 13:53:55.983974;К. Г.;3549112;К. Г.;Е. З.;;0|qn1g0k:;28800;28800;Новая функциональность;Готово
4955673;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-8065;[BE] Релиз + Багофикс;2024-09-06 13:14:33.031458;О. К.;2024-09-17 08:51:29.515868;В. М.;4119514;В. М.;Е. З.;;0|qn1e64:;43200;;Технический долг;Готово
4955688;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-8066;[FE] Релиз + Багофикс;2024-09-06 13:15:32.585155;О. К.;2024-09-17 09:03:40.665143;М. Б.;4119514;Р. М.;Е. З.;;0|qn1e2s:;43200;43200;Технический долг;Готово
